Ticker,Category,CompanyName,Exchange
NAII,Drug Related Products,"Natural Alternatives International, Inc.",NGM
NAK,Industrial Metals & Minerals,Northern Dynasty Minerals Ltd.,ASE
NANO,Semiconductor Equipment & Materials,Nanometrics Incorporated,NMS
NANX,Chemicals - Major Diversified,Nanophase Technologies Corporation,PNK
NAO,Shipping,Nordic American Offshore Ltd.,NYQ
NAOV,Medical Appliances & Equipment,"NanoVibronix, Inc.",OBB
NAP,Shipping,Navios Maritime Midstream Partners L.P.,NYQ
NASB,Savings & Loans,"NASB Financial, Inc.",PNK
NAT,Shipping,Nordic American Tankers Limited,NYQ
NATH,Restaurants,"Nathan's Famous, Inc.",NMS
NATI,Technical & System Software,National Instruments Corporation,NMS
NATR,Drugs - Generic,"Nature's Sunshine Products, Inc.",NCM
NAUH,Education & Training Services,"National American University Holdings, Inc.",NGM
NAV,Trucks & Other Vehicles,Navistar International Corporation,NYQ
NAVB,Biotechnology,"Navidea Biopharmaceuticals, Inc",ASE
NAVG,Property & Casualty Insurance,"The Navigators Group, Inc.",NMS
NAVI,Credit Services,Navient Corporation,NMS
NBCT,Regional - Pacific Banks,"Northwest Bancorporation, Inc.",PNK
NBHC,Regional - Midwest Banks,National Bank Holdings Corporation,NYQ
NBIX,Drugs - Generic,"Neurocrine Biosciences, Inc.",NMS
NBL,Independent Oil & Gas,"Noble Energy, Inc.",NYQ
NBN,Regional - Northeast Banks,Northeast Bancorp,NGM
NBR,Oil & Gas Drilling & Exploration,Nabors Industries Ltd.,NYQ
NBTB,Regional - Northeast Banks,NBT Bancorp Inc.,NMS
NBY,Biotechnology,"NovaBay Pharmaceuticals, Inc.",ASE
NC,Home Furnishings & Fixtures,"NACCO Industries, Inc.",NYQ
NCAL,Regional - Pacific Banks,NCAL Bancorp,PNK
NCBS,Money Center Banks,"Nicolet Bankshares, Inc.",NCM
NCI,Management Services,"Navigant Consulting, Inc.",NYQ
NCMI,Marketing Services,"National CineMedia, Inc.",NMS
NCOM,Regional - Southeast Banks,National Commerce Corporation,NMS
NCR,Information Technology Services,NCR Corporation,NYQ
NCS,General Building Materials,"NCI Building Systems, Inc.",NYQ
NCTY,Multimedia & Graphics Software,The9 Limited,NMS
NDAQ,Diversified Investments,"Nasdaq, Inc.",NMS
NDLS,Restaurants,Noodles & Company,NMS
NDRM,Biotechnology,NeuroDerm Ltd.,NGM
NDRO,Independent Oil & Gas,Enduro Royalty Trust,NYQ
NDSN,Diversified Machinery,Nordson Corporation,NMS
NE,Oil & Gas Drilling & Exploration,Noble Corporation plc,NYQ
NECB,Savings & Loans,"Northeast Community Bancorp, Inc.",PNK
NEE,Electric Utilities,"NextEra Energy, Inc.",NYQ
NEFF,Rental & Leasing Services,Neff Corporation,NYQ
NEM,Gold,Newmont Mining Corporation,NYQ
NEMD,Medical Appliances & Equipment,"iNeedMD Holdings, Inc.",PNK
NEN,Real Estate Development,New England Realty Associates LP,ASE
NEO,Medical Laboratories & Research,"NeoGenomics, Inc.",NCM
NEOG,Diagnostic Substances,Neogen Corporation,NMS
NEON,Diversified Electronics,Neonode Inc.,NCM
NEOS,Drugs - Generic,"Neos Therapeutics, Inc.",NGM
NEOT,Biotechnology,"Neothetics, Inc.",NCM
NEP,Diversified Utilities,"NextEra Energy Partners, LP",NYQ
NEPH,Medical Instruments & Supplies,"Nephros, Inc.",PNK
NERV,Biotechnology,"Minerva Neurosciences, Inc.",NGM
NETE,Internet Software & Services,"Net Element, Inc.",NCM
NEU,Specialty Chemicals,NewMarket Corporation,NYQ
NEWM,Publishing - Newspapers,New Media Investment Group Inc.,NYQ
NEWR,Business Software & Services,"New Relic, Inc.",NYQ
NEWS,Credit Services,"NewStar Financial, Inc.",NMS
NEWT,Business Services,Newtek Business Services Corp.,NGM
NFBK,Regional - Northeast Banks,"Northfield Bancorp, Inc. (Staten Island, NY)",NMS
NFEC,Industrial Equipment & Components,NF Energy Saving Corporation,NCM
NFG,Independent Oil & Gas,National Fuel Gas Company,NYQ
NFLX,CATV Systems,"Netflix, Inc.",NMS
NFX,Independent Oil & Gas,Newfield Exploration Company,NYQ
NG,Gold,NovaGold Resources Inc.,ASE
NGD,Gold,New Gold Inc.,ASE
NGG,Gas Utilities,National Grid plc,NYQ
NGHC,Property & Casualty Insurance,National General Holdings Corp.,NGM
NGHT,Entertainment - Diversified,"Nightculture, Inc.",PNK
NGL,Oil & Gas Refining & Marketing,NGL Energy Partners LP,NYQ
NGS,Oil & Gas Equipment & Services,"Natural Gas Services Group, Inc.",NYQ
NGVC,Grocery Stores,"Natural Grocers by Vitamin Cottage, Inc.",NYQ
NHC,Long-Term Care Facilities,National HealthCare Corporation,ASE
NHI,REIT - Healthcare Facilities,National Health Investors Inc.,NYQ
NHLD,Investment Brokerage - Regional,National Holdings Corporation,NCM
NHLE,Farm & Construction Machinery,"Nhale, Inc.",PNK
NHTC,Personal Products,Natural Health Trends Corp.,NCM
NI,Diversified Utilities,NiSource Inc.,NYQ
NICK,Credit Services,"Nicholas Financial, Inc.",NMS
NIDB,Savings & Loans,"Northeast Indiana Bancorp, Inc.",PNK
NIHD,Wireless Communications,"NII Holdings, Inc.",NMS
NIMU,Medical Appliances & Equipment,"Non-Invasive Monitoring Systems, Inc.",PNK
NJCB,Regional - Northeast Banks,New Jersey Community Bank,PNK
NJMC,Industrial Metals & Minerals,New Jersey Mining Company,PNK
NJR,Gas Utilities,New Jersey Resources Corporation,NYQ
NK,Biotechnology,"NantKwest, Inc.",NMS
NKE,Textile - Apparel Footwear & Accessories,"NIKE, Inc.",NYQ
NKSH,Regional - Mid-Atlantic Banks,"National Bankshares, Inc.",NCM
NKTR,Biotechnology,Nektar Therapeutics,NMS
NL,Industrial Equipment Wholesale,"NL Industries, Inc.",NYQ
NLNK,Biotechnology,NewLink Genetics Corporation,NGM
NLS,Sporting Goods,"Nautilus, Inc.",NYQ
NLSN,Information & Delivery Services,Nielsen Holdings plc,NYQ
NLST,Semiconductor- Memory Chips,"Netlist, Inc.",NCM
NLY,REIT - Diversified,"Annaly Capital Management, Inc.",NYQ
NM,Shipping,Navios Maritime Holdings Inc.,NYQ
NMED,Advertising Agencies,"New Media Insight Group, Inc.",PNK
NMIH,Surety & Title Insurance,"NMI Holdings, Inc.",NGM
NMM,Shipping,Navios Maritime Partners L.P.,NYQ
NMR,Investment Brokerage - National,"Nomura Holdings, Inc.",NYQ
NMRD,Medical Appliances & Equipment,Nemaura Medical Inc.,PNK
NMRX,Communication Equipment,Numerex Corp.,NMS
NMUS,Biotechnology,"Nemus Bioscience, Inc.",PNK
NNA,Shipping,Navios Maritime Acquisition Corporation,NYQ
NNBR,Machine Tools & Accessories,"NN, Inc.",NMS
NNI,Credit Services,"Nelnet, Inc.",NYQ
NNN,REIT - Diversified,"National Retail Properties, Inc.",NYQ
NNVC,Drug Manufacturers - Major,"NanoViricides, Inc.",ASE
NOA,Oil & Gas Equipment & Services,North American Energy Partners Inc.,NYQ
NOAH,Asset Management,Noah Holdings Limited,NYQ
NOBH,Manufactured Housing,"Nobility Homes, Inc.",PNK
NOC,Aerospace/Defense - Major Diversified,Northrop Grumman Corporation,NYQ
NODB,Regional - Southwest Banks,North Dallas Bank & Trust Co.,OBB
NOG,Oil & Gas Drilling & Exploration,"Northern Oil and Gas, Inc.",ASE
NOK,Communication Equipment,Nokia Corporation,NYQ
NORD,Education & Training Services,"Nord Anglia Education, Inc.",NYQ
NOV,Oil & Gas Equipment & Services,"National Oilwell Varco, Inc.",NYQ
NOW,Information Technology Services,"ServiceNow, Inc.",NYQ
NP,Paper & Paper Products,"Neenah Paper, Inc.",NYQ
NPHC,Biotechnology,Nutra Pharma Corp.,PNK
NPK,Aerospace/Defense Products & Services,"National Presto Industries, Inc.",NYQ
NPO,Industrial Equipment & Components,"EnPro Industries, Inc.",NYQ
NPTN,Semiconductor - Broad Line,NeoPhotonics Corporation,NYQ
NQ,Application Software,NQ Mobile Inc.,NYQ
NR,Oil & Gas Equipment & Services,"Newpark Resources, Inc.",NYQ
NRCIB,Research Services,National Research Corporation,NMS
NRG,Diversified Utilities,"NRG Energy, Inc.",NYQ
NRIM,Regional - Pacific Banks,"Northrim BanCorp, Inc.",NMS
NRLB,Regional - Pacific Banks,Northern California Bancorp Inc,PNK
NROM,Restaurants,"Noble Roman's, Inc.",PNK
NRP,Industrial Metals & Minerals,Natural Resource Partners L.P.,NYQ
NRT,Diversified Investments,North European Oil Royalty Trust,NYQ
NRZ,REIT - Residential,New Residential Investment Corp.,NYQ
NS,Oil & Gas Pipelines,NuStar Energy L.P.,NYQ
NSC,Railroads,Norfolk Southern Corporation,NYQ
NSEC,Property & Casualty Insurance,"The National Security Group, Inc.",NGM
NSFC,Regional - Midwest Banks,Northern States Financial Corporation,PNK
NSH,Oil & Gas Pipelines,"NuStar GP Holdings, LLC",NYQ
NSIT,Application Software,"Insight Enterprises, Inc.",NMS
NSM,Mortgage Investment,Nationstar Mortgage Holdings Inc.,NYQ
NSP,Business Services,"Insperity, Inc.",NYQ
NSPR,Medical Appliances & Equipment,"InspireMD, Inc.",ASE
NSRS,Independent Oil & Gas,North Springs Resources Corp,PNK
NSSC,Security & Protection Services,"Napco Security Technologies, Inc.",NMS
NSTG,Biotechnology,"NanoString Technologies, Inc.",NGM
NSU,Copper,Nevsun Resources Ltd.,ASE
NSYS,Diversified Electronics,Nortech Systems Incorporated,NCM
NTAP,Data Storage Devices,"NetApp, Inc.",NMS
NTCT,Business Software & Services,"NetScout Systems, Inc.",NMS
NTES,Internet Software & Services,"NetEase, Inc.",NMS
NTFL,Investment Brokerage - National,"Network 1 Financial Group, Inc.",PNK
NTGR,Communication Equipment,"NETGEAR, Inc.",NMS
NTIC,Specialty Chemicals,Northern Technologies International Corporation,NGM
NTIP,Communication Equipment,"Network-1 Technologies, Inc.",ASE
NTL,Telecom Services - Foreign,Nortel Inversora S.A.,NYQ
NTN,Broadcasting - TV,"NTN Buzztime, Inc.",ASE
NTP,Diversified Electronics,Nam Tai Property Inc.,NYQ
NTRA,Medical Laboratories & Research,"Natera, Inc.",NMS
NTRI,Personal Services,"Nutrisystem, Inc.",NMS
NTRR,Drug Manufacturers - Major,Neutra Corp.,PNK
NTRS,Asset Management,Northern Trust Corporation,NMS
NTWK,Application Software,"NetSol Technologies, Inc.",NCM
NTZ,Home Furnishings & Fixtures,Natuzzi S.p.A.,NYQ
NUAN,Application Software,"Nuance Communications, Inc.",NMS
NUE,Steel & Iron,Nucor Corporation,NYQ
NUGN,Personal Products,"NuGene International, Inc.",PNK
NUIN,Drug Manufacturers - Other,Nutrastar International Inc.,PNK
NULM,Telecom Services - Foreign,"New Ulm Telecom, Inc.",PNK
NUMD,Medical Appliances & Equipment,"Nu-Med Plus, Inc.",PNK
NURO,Medical Instruments & Supplies,"NeuroMetrix, Inc.",NCM
NUS,Personal Products,"Nu Skin Enterprises, Inc.",NYQ
NUTR,Food - Major Diversified,Nutraceutical International Corporation,NMS
NUUU,Personal Products,"Rejuvel Bio-Sciences, Inc.",PNK
NUVA,Medical Appliances & Equipment,"NuVasive, Inc.",NMS
NUVI,Personal Products,Emo Capital Corp.,PNK
NVAX,Biotechnology,"Novavax, Inc.",NMS
NVDA,Semiconductor - Specialized,NVIDIA Corporation,NMS
NVDQ,Medical Laboratories & Research,Novadaq Technologies Inc.,NGM
NVEC,Semiconductor - Specialized,NVE Corporation,NCM
NVEE,Technical Services,"NV5 Global, Inc.",NCM
NVFY,Home Furnishings & Fixtures,"Nova Lifestyle, Inc.",NGM
NVGN,Drug Manufacturers - Major,Novogen Limited,NCM
NVGS,Shipping,Navigator Holdings Ltd.,NYQ
NVIC,Pollution & Treatment Controls,N-Viro International Corporation,PNK
NVIV,Biotechnology,InVivo Therapeutics Holdings Corp.,NGM
NVMI,Semiconductor Equipment & Materials,Nova Measuring Instruments Ltd.,NMS
NVO,Drug Manufacturers - Other,Novo Nordisk A/S,NYQ
NVR,Residential Construction,"NVR, Inc.",NYQ
NVRO,Medical Appliances & Equipment,Nevro Corp.,NYQ
NVS,Drug Manufacturers - Major,Novartis AG,NYQ
NVTA,Medical Laboratories & Research,Invitae Corporation,NYQ
NWBI,Savings & Loans,"Northwest Bancshares, Inc.",NMS
NWBN,Regional - Pacific Banks,New Resource Bank,PNK
NWBO,Biotechnology,"Northwest Biotherapeutics, Inc.",PNK
NWE,Diversified Utilities,Northwestern Corporation,NYQ
NWFL,Regional - Northeast Banks,Norwood Financial Corp.,NGM
NWHM,Residential Construction,The New Home Company Inc.,NYQ
NWIN,Savings & Loans,Northwest Indiana Bancorp,OBB
NWL,Housewares & Accessories,Newell Brands Inc.,NYQ
NWLI,Life Insurance,"National Western Life Group, Inc.",NMS
NWMH,Waste Management,"National Waste Management Holdings, Inc.",PNK
NWN,Gas Utilities,Northwest Natural Gas Company,NYQ
NWPX,Steel & Iron,Northwest Pipe Company,NMS
NWSA,Broadcasting - TV,News Corporation,NMS
NWY,Apparel Stores,"New York & Company, Inc.",NYQ
NWYF,Regional - Northeast Banks,"Northway Financial, Inc.",PNK
NX,General Building Materials,Quanex Building Products Corporation,NYQ
NXPI,Semiconductor - Broad Line,NXP Semiconductors N.V.,NMS
NXST,Broadcasting - TV,"Nexstar Media Group, Inc.",NMS
NXTD,Security & Protection Services,"Nxt-ID, Inc.",NCM
NXTM,Medical Appliances & Equipment,"Nxstage Medical, Inc.",NMS
NYCB,Savings & Loans,"New York Community Bancorp, Inc.",NYQ
NYLD,Electric Utilities,"NRG Yield, Inc.",NYQ
NYLD-A,Electric Utilities,"NRG Yield, Inc.",NYQ
NYMT,REIT - Residential,"New York Mortgage Trust, Inc.",NMS
NYMX,Diagnostic Substances,Nymox Pharmaceutical Corporation,NCM
NYNY,Resorts & Casinos,"Empire Resorts, Inc.",NGM
NYRT,REIT - Office,"New York REIT, Inc.",NYQ
NYT,Publishing - Newspapers,The New York Times Company,NYQ
O,REIT - Retail,Realty Income Corporation,NYQ
OA,Aerospace/Defense Products & Services,"Orbital ATK, Inc.",NYQ
OAK,Asset Management,"Oaktree Capital Group, LLC",NYQ
OAKR,Independent Oil & Gas,Oakridge Energy Inc.,PNK
OAKS,REIT - Residential,Five Oaks Investment Corp.,NYQ
OAKV,Money Center Banks,Oak View National Bank,PNK
OAS,Independent Oil & Gas,Oasis Petroleum Inc.,NYQ
OB,Surety & Title Insurance,"OneBeacon Insurance Group, Ltd.",NYQ
OBAS,Property Management,Optibase Ltd.,NGM
OBCI,Cleaning Products,"Ocean Bio-Chem, Inc.",NCM
OC,General Building Materials,Owens Corning,NYQ
OCC,Communication Equipment,Optical Cable Corporation,NGM
OCEL,Diversified Machinery,Ocean Electric Inc,PNK
OCFC,Savings & Loans,OceanFirst Financial Corp.,NMS
OCIP,Chemicals - Major Diversified,OCI Partners LP,NYQ
OCLR,Semiconductor Equipment & Materials,"Oclaro, Inc.",NMS
OCN,Mortgage Investment,Ocwen Financial Corporation,NYQ
OCRX,Biotechnology,"Ocera Therapeutics, Inc.",NGM
OCUL,Biotechnology,"Ocular Therapeutix, Inc.",NGM
ODC,Specialty Chemicals,Oil-Dri Corporation of America,NYQ
ODFL,Trucking,"Old Dominion Freight Line, Inc.",NMS
ODP,"Specialty Retail, Other","Office Depot, Inc.",NMS
OEC,Specialty Chemicals,"Orion Engineered Carbons, S.A.",NYQ
OESX,Diversified Electronics,"Orion Energy Systems, Inc",NCM
OFC,REIT - Office,Corporate Office Properties Trust,NYQ
OFED,Savings & Loans,Oconee Federal Financial Corp.,NCM
OFG,Money Center Banks,OFG Bancorp,NYQ
OFIX,Medical Appliances & Equipment,Orthofix International N.V.,NMS
OFLX,Industrial Equipment & Components,"Omega Flex, Inc.",NGM
OGE,Electric Utilities,OGE Energy Corp.,NYQ
OGEN,Biotechnology,"Oragenics, Inc.",ASE
OGES,Diversified Electronics,"Oakridge Global Energy Solutions, Inc.",PNK
OGS,Gas Utilities,"ONE Gas, Inc.",NYQ
OGSM,Management Services,"Organic Sales and Marketing, Inc.",PNK
OHGI,Application Software,"One Horizon Group, Inc.",NCM
OHI,REIT - Healthcare Facilities,"Omega Healthcare Investors, Inc.",NYQ
OHRP,Biotechnology,"Ohr Pharmaceutical, Inc.",NCM
OI,Packaging & Containers,"Owens-Illinois, Inc.",NYQ
OIBR-C,Diversified Communication Services,Oi S.A.,NYQ
OII,Oil & Gas Equipment & Services,"Oceaneering International, Inc.",NYQ
OIIM,Diversified Electronics,O2Micro International Limited,NMS
OILY,Independent Oil & Gas,Sino American Oil Company,PNK
OIS,Oil & Gas Equipment & Services,"Oil States International, Inc.",NYQ
OJCB,Regional - Pacific Banks,OCB Bancorp,PNK
OKE,Gas Utilities,"ONEOK, Inc.",NYQ
OKSB,Regional - Southwest Banks,"Southwest Bancorp, Inc.",NMS
OLBG,Business Software & Services,"The OLB Group, Inc.",PNK
OLBK,Regional - Mid-Atlantic Banks,"Old Line Bancshares, Inc.",NCM
OLED,Semiconductor Equipment & Materials,Universal Display Corporation,NMS
OLLI,"Discount, Variety Stores","Ollie's Bargain Outlet Holdings, Inc.",NGM
OLN,Specialty Chemicals,Olin Corporation,NYQ
OLP,REIT - Diversified,"One Liberty Properties, Inc.",NYQ
OMAG,Real Estate Development,"Omagine, Inc.",PNK
OMBP,Biotechnology,"Omni Bio Pharmaceutical, Inc.",PNK
OMC,Advertising Agencies,Omnicom Group Inc.,NYQ
OMCL,Healthcare Information Services,"Omnicell, Inc.",NMS
OMCM,Healthcare Information Services,"OmniComm Systems, Inc.",PNK
OME,Processed & Packaged Goods,Omega Protein Corporation,NYQ
OMED,Biotechnology,"OncoMed Pharmaceuticals, Inc.",NMS
OMER,Biotechnology,Omeros Corporation,NGM
OMEX,Business Services,"Odyssey Marine Exploration, Inc.",NCM
OMGB,Beverages - Soft Drinks,Omega Brands Inc.,PNK
OMI,Medical Equipment Wholesale,"Owens & Minor, Inc.",NYQ
OMMH,Biotechnology,"Omnimmune Holdings, Inc.",PNK
OMN,Specialty Chemicals,OMNOVA Solutions Inc.,NYQ
OMNT,"Specialty Retail, Other","Ominto, Inc.",NCM
OMVS,Conglomerates,On The Move Systems Corp.,PNK
ON,Semiconductor - Broad Line,ON Semiconductor Corporation,NMS
ONB,Regional - Midwest Banks,Old National Bancorp,NMS
ONCE,Biotechnology,"Spark Therapeutics, Inc.",NMS
ONCS,Biotechnology,OncoSec Medical Incorporated,NCM
ONDK,Credit Services,"On Deck Capital, Inc.",NYQ
ONP,Paper & Paper Products,"Orient Paper, Inc.",ASE
ONSM,Business Software & Services,Onstream Media Corporation,PNK
ONTX,Biotechnology,"Onconova Therapeutics, Inc.",NCM
ONVC,Personal Services,Online Vacation Center Holdings Corp.,PNK
ONVI,Business Services,"Onvia, Inc.",NCM
OOMA,Diversified Communication Services,"Ooma, Inc.",NYQ
OPB,Money Center Banks,Opus Bank,NMS
OPBK,Regional - Pacific Banks,OP Bancorp,PNK
OPBL,Conglomerates,Optionable Inc.,PNK
OPCO,Processed & Packaged Goods,OurPet's Company,PNK
OPGN,Medical Laboratories & Research,"OpGen, Inc.",NCM
OPHC,Regional - Mid-Atlantic Banks,"OptimumBank Holdings, Inc.",NCM
OPHT,Biotechnology,Ophthotech Corporation,NMS
OPK,Biotechnology,"Opko Health, Inc.",NMS
OPLI,Biotechnology,OphthaliX Inc.,PNK
OPNT,Application Software,"Opiant Pharmaceuticals, Inc.",PNK
OPOF,Regional - Mid-Atlantic Banks,Old Point Financial Corporation,NCM
OPTT,Diversified Machinery,"Ocean Power Technologies, Inc.",NCM
OPXA,Biotechnology,"Opexa Therapeutics, Inc.",NCM
OPXS,Industrial Metals & Minerals,"Optex Systems Holdings, Inc",PNK
OPY,Investment Brokerage - Regional,Oppenheimer Holdings Inc.,NYQ
ORA,Electric Utilities,"Ormat Technologies, Inc.",NYQ
ORAN,Telecom Services - Foreign,Orange S.A.,NYQ
ORBC,Diversified Communication Services,ORBCOMM Inc.,NMS
ORBK,Diversified Electronics,Orbotech Ltd.,NMS
ORBN,Regional - Pacific Banks,"Oregon Bancorp, Inc.",PNK
ORBT,Diversified Electronics,Orbit International Corp.,PNK
ORCL,Application Software,Oracle Corporation,NYQ
OREX,Drug Manufacturers - Other,"Orexigen Therapeutics, Inc.",NMS
ORFR,Scientific & Technical Instruments,ORBIT/FR Inc.,PNK
ORGS,Business Services,Orgenesis Inc.,PNK
ORI,Property & Casualty Insurance,Old Republic International Corporation,NYQ
ORIG,Oil & Gas Drilling & Exploration,Ocean Rig UDW Inc.,NMS
ORIT,Regional - Northeast Banks,Oritani Financial Corp.,NMS
ORLY,Auto Parts Stores,"O'Reilly Automotive, Inc.",NMS
ORM,REIT - Office,"Owens Realty Mortgage, Inc.",ASE
ORMP,Biotechnology,Oramed Pharmaceuticals Inc.,NCM
ORN,Heavy Construction,"Orion Group Holdings, Inc.",NYQ
ORNC,Diversified Investments,"Oranco, Inc.",PNK
OROE,Conglomerates,"Oro East Mining, Inc.",PNK
ORPB,Regional - Northeast Banks,Oregon Pacific Bancorp,PNK
ORPN,Biotechnology,Bioblast Pharma Ltd.,NCM
ORRF,Regional - Northeast Banks,"Orrstown Financial Services, Inc.",NCM
OSBC,Regional - Midwest Banks,"Old Second Bancorp, Inc.",NMS
OSG,Shipping,"Overseas Shipholding Group, Inc.",NYQ
OSIR,Biotechnology,"Osiris Therapeutics, Inc.",PNK
OSIS,Industrial Electrical Equipment,"OSI Systems, Inc.",NMS
OSK,Trucks & Other Vehicles,Oshkosh Corporation,NYQ
OSN,Steel & Iron,"Ossen Innovation Co., Ltd.",NCM
OSTK,Catalog & Mail Order Houses,"Overstock.com, Inc.",NGM
OSTO,Gold,"Original Sixteen to One Mine, Inc.",PNK
OSUR,Medical Instruments & Supplies,"OraSure Technologies, Inc.",NMS
OTEL,Telecom Services - Domestic,Otelco Inc.,NCM
OTEX,Application Software,Open Text Corporation,NMS
OTIC,Biotechnology,"Otonomy, Inc.",NMS
OTIV,Business Equipment,On Track Innovations Ltd.,NCM
OTTR,Diversified Utilities,Otter Tail Corporation,NMS
OTTW,Regional - Midwest Banks,"Ottawa Bancorp, Inc.",NCM
OUT,Marketing Services,Outfront Media Inc.,NYQ
OVAS,Biotechnology,"OvaScience, Inc.",NGM
OVBC,Regional - Midwest Banks,Ohio Valley Banc Corp.,NGM
OVIT,Specialized Health Services,"OncoVista Innovative Therapies, Inc.",PNK
OVLY,Regional - Pacific Banks,Oak Valley Bancorp,NCM
OXBC,Regional - Midwest Banks,Oxford Bank Corporation,PNK
